PluginName,OriginalFormID,EditorID,Name,IsESL
Skyrim.esm,000D2ACC,GuardWhiterunImperialPostDay2,,No
Skyrim.esm,000D314C,GuardWhiterunImperialPatrolDay1,,No
Skyrim.esm,000D314F,GuardWhiterunImperialPatrolDay2,,No
Skyrim.esm,000D3152,GuardWhiterunImperialPostNight1,,No
Skyrim.esm,000D3154,GuardWhiterunImperialPostNight2,,No
Skyrim.esm,000D3156,GuardWhiterunImperialPatrolNight1,,No
Skyrim.esm,000D3159,GuardWhiterunImperialPatrolNight2,,No
Skyrim.esm,000D315C,GuardWhiterunImperialPatrolNightExterior1,,No
Skyrim.esm,000D315D,GuardWhiterunImperialPatrolNightExterior2,,No
Skyrim.esm,000D37CF,dunFrostmereCrypt_Rajirr,Ra'jirr,No
Skyrim.esm,000D37D1,dunFrostmereCrypt_Kyr,Kyr,No
Skyrim.esm,000D37F4,dunFrostmereCryptPaleLady,The Pale Lady,No
Skyrim.esm,000D3BCA,GuardWhiterunImperialPatrolDayExterior1,,No
Skyrim.esm,000D3BCB,GuardWhiterunImperialPatrolDayExterior2,,No
Skyrim.esm,000D3BCF,GuardWhiterunSonsPatrolDay1,,No
Skyrim.esm,000D3BD0,GuardWhiterunSonsPatrolDay2,,No
Skyrim.esm,000D3BD1,GuardWhiterunSonsPatrolNight1,,No
Skyrim.esm,000D3BD2,GuardWhiterunSonsPatrolNight2,,No
Skyrim.esm,000D3BD3,GuardWhiterunSonsPostDay1,,No
Skyrim.esm,000D3BD4,GuardWhiterunSonsPostDay2,,No
Skyrim.esm,000D3BD5,GuardWhiterunSonsPostNight1,,No
Skyrim.esm,000D3BD6,GuardWhiterunSonsPostNight2,,No
Skyrim.esm,000D3BD7,GuardWhiterunSonsPatrolNightExterior1,,No
Skyrim.esm,000D3BD8,GuardWhiterunSonsPatrolNightExterior2,,No
Skyrim.esm,000D3BD9,GuardWhiterunSonsPatrolDayExterior1,,No
Skyrim.esm,000D3BDF,dunMistwatchGuard02,Mistwatch Bandit,No
Skyrim.esm,000D3E79,AcolyteJenssen,Acolyte Jenssen,No
Skyrim.esm,000D5451,dunDawnstarSanctuary_LvlBrotherhoodSentryMissile,Sanctuary Guardian,No
Skyrim.esm,000D55D3,dunCragslaneLvlBanditGuard,,No
Skyrim.esm,000D5636,DB05Lodi,Lodi,No
Skyrim.esm,000D66FB,GuardMarkarthSonsExterior,,No
Skyrim.esm,000D66FE,Cairine,Cairine,No
Skyrim.esm,000D6703,Garvey,Garvey,No
Skyrim.esm,000D6711,Dryston,Dryston,No
Skyrim.esm,000D6718,Tynan,Tynan,No
Skyrim.esm,000D6719,Morven,Morven,No
Skyrim.esm,000D673A,Donnel,Donnel,No
Skyrim.esm,000D67B8,dunCGImperialSoldierBaitATower,Imperial Soldier,No
Skyrim.esm,000D74F5,WhiterunTempleWoundedSoldier,Wounded Soldier,No
Skyrim.esm,000D74F8,WhiterunTempleSicklyFarmer,Sickly Farmer,No
Skyrim.esm,000D7D7D,dunCGImperialSoldierBaitBTower,Imperial Soldier,No
Skyrim.esm,000D7D8E,dunCGImperialArcherBaitBTower,Imperial Soldier,No
Skyrim.esm,000D8000,LvlFalmerBossAggro1024,,No
Skyrim.esm,000D80B4,dunLiarsRetreatWenchCorpse,,No
Skyrim.esm,000D81F3,dunCragslaneLvlDogfightCrowd,Gambler,No
Skyrim.esm,000D823D,dunCragslaneBartender,Barkeep,No
Skyrim.esm,000D823E,dunCragslaneButcher,,No
Skyrim.esm,000D8C50,GuardWhiterunImperialPatrolWatchtowerDay,,No
Skyrim.esm,000D8C53,GuardWhiterunImperialPatrolWatchtowerNight,,No
Skyrim.esm,000D8F09,GuardWhiterunImperialGate2,,No
Skyrim.esm,000D907A,GuardWhiterunSonsPatrolWatchtowerDay,,No
Skyrim.esm,000D95E9,dunPOITundraMarshDog,Meeko,No
Skyrim.esm,000D95F4,MQ101GenericCivilianNordMale,,No
Skyrim.esm,000D95FC,MQ101GenericCivilianNordFemale,,No
Skyrim.esm,000D96D2,dunPOIPoacherLvlBanditMissileAggro1024,Poacher,No
Skyrim.esm,000D96D3,dunPOIPoacherLvlBanditMeleeTankAggro1024,Poacher,No
Skyrim.esm,000D97ED,dunPOISmugglerLvlBanditMeleeBerserker,,No
Skyrim.esm,000D97EE,dunPOISmugglerLvlBanditMeleeTankAggro1024,,No
Skyrim.esm,000D97EF,dunPOISmugglerLvlBanditWizard,,No
Skyrim.esm,000D97F0,dunPOISmugglerLvlBanditMissileAggro1024,,No
Skyrim.esm,000D9806,dunPOISmugglerHorse,,No
Skyrim.esm,000DA68A,Fultheim,Fultheim,No
Skyrim.esm,000DB2AB,LvlElk,,No
Skyrim.esm,000DC25D,CW03ImperialScout,,No
Skyrim.esm,000DC2D2,dunPOIRaidingBandit02,,No
Skyrim.esm,000DC2D3,dunPOIRaidingBandit01,,No
Skyrim.esm,000DC2DE,GuardWhiterunSonsGeneric,,No
Skyrim.esm,000DC32F,LvlThalmorMageAggro1024,,No
Skyrim.esm,000DC5A3,LvlAnimalHillsPredator,,No
Skyrim.esm,000DC8D8,MS07LvlBlackbloodWizardNordM,Blackblood Marauder,No
Skyrim.esm,000DC8D9,MS07LvlBlackbloodWizardCondescendingM,Blackblood Marauder,No
Skyrim.esm,000DC8DA,MS07LvlBlackbloodMeleeBerserkerCommonerM,Blackblood Marauder,No
Skyrim.esm,000DC8DB,MS07LvlBlackbloodMeleeTankEvenTonedM,Blackblood Marauder,No
Skyrim.esm,000DC8DC,MS07LvlBlackbloodMissileNordM,Blackblood Marauder,No
Skyrim.esm,000DCFF4,DunPOITundraMarshWarlock,,No
Skyrim.esm,000DD99E,dunPOITundra_LvlThalmor01,Agent Lorcalin,No
Skyrim.esm,000DD99F,dunPOITundra_LvlThalmor02,,No
Skyrim.esm,000DD9D7,LvlDraugrBossMaleNoDragonPriest,,No
Skyrim.esm,000DD9D9,LvlDraugrAmbushBossMaleNoDragonPriest,,No
Skyrim.esm,000DDCD0,EncBanditWolf,Pit Wolf,No
Skyrim.esm,000DDD57,EncDraugr02Boss1H,,No
Skyrim.esm,000DDD58,EncDraugr02Boss2H,,No
Skyrim.esm,000DDD59,EncDraugr03Boss2H,,No
Skyrim.esm,000DDD5A,EncDraugr03Boss1H,,No
Skyrim.esm,000DDD5B,EncDraugr04Boss1H,,No
Skyrim.esm,000DDD5C,EncDraugr04Boss2H,,No
Skyrim.esm,000DDD5D,EncDraugr05Boss1H,,No
Skyrim.esm,000DDD5E,EncDraugr05Boss2H,,No
Skyrim.esm,000DDD5F,EncDraugr05Boss2HEbony,,No
Skyrim.esm,000DDD60,EncDraugr05Boss1HEbony,,No
Skyrim.esm,000DDF86,dunPOIWitchAnise,Anise,No
Skyrim.esm,000E0D6F,FestusKrexDead,Festus Krex,No
Skyrim.esm,000E0D77,GuardWhiterunSonsGate,,No
Skyrim.esm,000E0E46,CWSoldierSonsUseWeaponArcher,,No
Skyrim.esm,000E0F61,LvlWarlockIceAggro1024,,No
Skyrim.esm,000E0FBE,EncWarlock02TemplateBossConjurer,Apprentice Conjurer,No
Skyrim.esm,000E0FBF,EncWarlock02TemplateBossFire,Apprentice Fire Mage,No
Skyrim.esm,000E0FC0,EncWarlock02TemplateBossIce,Apprentice Ice Mage,No
Skyrim.esm,000E0FC1,EncWarlock02TemplateBossNecro,Apprentice Necromancer,No
Skyrim.esm,000E0FC2,EncWarlock02TemplateBossStorm,Apprentice Storm Mage,No
Skyrim.esm,000E0FC3,EncWarlock03TemplateBossConjurer,Conjurer Adept,No
Skyrim.esm,000E0FC4,EncWarlock03TemplateBossFire,Fire Mage Adept,No
Skyrim.esm,000E0FC5,EncWarlock03TemplateBossIce,Ice Mage Adept,No
Skyrim.esm,000E0FC6,EncWarlock03TemplateBossNecro,Necromancer Adept,No
Skyrim.esm,000E0FC7,EncWarlock03TemplateBossStorm,Storm Mage Adept,No
Skyrim.esm,000E0FC8,EncWarlock04TemplateBossConjurer,Conjurer,No
Skyrim.esm,000E0FC9,EncWarlock04TemplateBossFire,Fire Mage,No
Skyrim.esm,000E0FCA,EncWarlock04TemplateBossIce,Ice Mage,No
Skyrim.esm,000E0FCB,EncWarlock04TemplateBossNecro,Necromage,No
Skyrim.esm,000E0FCC,EncWarlock04TemplateBossStorm,Storm Mage,No
Skyrim.esm,000E0FCD,EncWarlock05TemplateBossConjurer,Ascendant Conjurer,No
Skyrim.esm,000E0FCE,EncWarlock05TemplateBossFire,Fire Wizard,No
Skyrim.esm,000E0FCF,EncWarlock05TemplateBossIce,Ice Wizard,No
Skyrim.esm,000E0FD0,EncWarlock05TemplateBossNecro,Ascendant Necromancer,No
Skyrim.esm,000E0FD1,EncWarlock05TemplateBossStorm,Storm Wizard,No
Skyrim.esm,000E0FD2,EncWarlock06TemplateBossFire,Pyromancer,No
Skyrim.esm,000E0FD3,EncWarlock06TemplateBossConjurer,Master Conjurer,No
Skyrim.esm,000E0FD4,EncWarlock06TemplateBossIce,Cryomancer,No
Skyrim.esm,000E0FD5,EncWarlock06TemplateBossNecro,Master Necromancer,No
Skyrim.esm,000E0FD6,EncWarlock06TemplateBossStorm,Electromancer,No
Skyrim.esm,000E0FE4,EncWarlockAtro02BossBretonF,,No
Skyrim.esm,000E0FE5,EncWarlockAtro02BossBretonM,,No
Skyrim.esm,000E0FE6,EncWarlockAtro02BossHighElfF,,No
Skyrim.esm,000E0FE7,EncWarlockAtro02BossHighElfM,,No
Skyrim.esm,000E0FE8,EncWarlockAtro03BossBretonF,,No
Skyrim.esm,000E0FE9,EncWarlockAtro03BossBretonM,,No
Skyrim.esm,000E0FEA,EncWarlockAtro03BossHighElfF,,No
Skyrim.esm,000E0FEB,EncWarlockAtro03BossHighElfM,,No
Skyrim.esm,000E0FEC,EncWarlockAtro04BossBretonF,,No
Skyrim.esm,000E0FED,EncWarlockAtro04BossBretonM,,No
Skyrim.esm,000E0FEE,EncWarlockAtro04BossHighElfF,,No
Skyrim.esm,000E0FEF,EncWarlockAtro04BossHighElfM,,No
Skyrim.esm,000E0FF0,EncWarlockAtro05BossBretonF,,No
Skyrim.esm,000E0FF1,EncWarlockAtro05BossBretonM,,No
Skyrim.esm,000E0FF2,EncWarlockAtro05BossHighElfF,,No
Skyrim.esm,000E0FF3,EncWarlockAtro05BossHighElfM,,No
Skyrim.esm,000E0FF4,EncWarlockAtro06BossBretonF,,No
Skyrim.esm,000E0FF5,EncWarlockAtro06BossBretonM,,No
Skyrim.esm,000E0FF6,EncWarlockAtro06BossHighElfF,,No
Skyrim.esm,000E0FF7,EncWarlockAtro06BossHighElfM,,No
Skyrim.esm,000E0FFE,LvlWarlockConjurerBoss,,No
Skyrim.esm,000E0FFF,EncWarlockFire02BossDarkElfF,,No
Skyrim.esm,000E1000,EncWarlockFire02BossDarkElfM,,No
Skyrim.esm,000E1001,EncWarlockFire02BossHighElfF,,No
Skyrim.esm,000E1002,EncWarlockFire02BossHighElfM,,No
Skyrim.esm,000E1003,EncWarlockFire03BossDarkElfF,,No
Skyrim.esm,000E1004,EncWarlockFire03BossDarkElfM,,No
Skyrim.esm,000E1005,EncWarlockFire03BossHighElfF,,No
Skyrim.esm,000E1006,EncWarlockFire03BossHighElfM,,No
Skyrim.esm,000E1007,EncWarlockFire04BossDarkElfF,,No
Skyrim.esm,000E1008,EncWarlockFire04BossDarkElfM,,No
Skyrim.esm,000E1009,EncWarlockFire04BossHighElfF,,No
Skyrim.esm,000E100A,EncWarlockFire04BossHighElfM,,No
Skyrim.esm,000E100B,EncWarlockFire05BossDarkElfF,,No
Skyrim.esm,000E100C,EncWarlockFire05BossDarkElfM,,No
Skyrim.esm,000E100D,EncWarlockFire05BossHighElfF,,No
Skyrim.esm,000E100E,EncWarlockFire05BossHighElfM,,No
Skyrim.esm,000E100F,EncWarlockFire06BossDarkElfF,,No
Skyrim.esm,000E1010,EncWarlockFire06BossDarkElfM,,No
Skyrim.esm,000E1011,EncWarlockFire06BossHighElfF,,No
Skyrim.esm,000E1012,EncWarlockFire06BossHighElfM,,No
Skyrim.esm,000E1019,EncWarlockIce02BossNordF,,No
Skyrim.esm,000E101A,EncWarlockIce02BossNordM,,No
Skyrim.esm,000E101B,EncWarlockIce03BossHighElfF,,No
Skyrim.esm,000E101C,EncWarlockIce02BossHighElfF,,No
Skyrim.esm,000E101D,EncWarlockIce02BossHighElfM,,No
Skyrim.esm,000E101E,EncWarlockIce03BossHighElfM,,No
Skyrim.esm,000E101F,EncWarlockIce03BossNordF,,No
Skyrim.esm,000E1020,EncWarlockIce03BossNordM,,No
Skyrim.esm,000E1021,EncWarlockIce04BossHighElfF,,No
Skyrim.esm,000E1022,EncWarlockIce04BossHighElfM,,No
Skyrim.esm,000E1023,EncWarlockIce04BossNordF,,No
Skyrim.esm,000E1024,EncWarlockIce04BossNordM,,No
Skyrim.esm,000E1025,EncWarlockIce05BossHighElfF,,No
Skyrim.esm,000E1026,EncWarlockIce05BossHighElfM,,No
Skyrim.esm,000E1027,EncWarlockIce05BossNordF,,No
Skyrim.esm,000E1028,EncWarlockIce05BossNordM,,No
Skyrim.esm,000E1029,EncWarlockIce06BossHighElfF,,No
Skyrim.esm,000E102A,EncWarlockIce06BossHighElfM,,No
Skyrim.esm,000E102B,EncWarlockIce06BossNordF,,No
Skyrim.esm,000E102C,EncWarlockIce06BossNordM,,No
Skyrim.esm,000E1033,LvlWarlockFireBoss,,No
Skyrim.esm,000E1034,LvlWarlockFrostBoss,,No
Skyrim.esm,000E1035,EncWarlockNecro02BossBretonF,,No
Skyrim.esm,000E1036,EncWarlockNecro02BossBretonM,,No
Skyrim.esm,000E1037,EncWarlockNecro02BossHighElfF,,No
Skyrim.esm,000E1039,EncWarlockNecro03BossBretonF,,No
Skyrim.esm,000E103A,EncWarlockNecro03BossBretonM,,No
Skyrim.esm,000E103B,EncWarlockNecro03BossHighElfF,,No
Skyrim.esm,000E103C,EncWarlockNecro03BossHighElfM,,No
Skyrim.esm,000E103D,EncWarlockNecro04BossBretonF,,No
Skyrim.esm,000E103E,EncWarlockNecro04BossBretonM,,No
Skyrim.esm,000E103F,EncWarlockNecro04BossHighElfF,,No
Skyrim.esm,000E1040,EncWarlockNecro04BossHighElfM,,No
Skyrim.esm,000E1041,EncWarlockNecro05BossBretonF,,No
Skyrim.esm,000E1042,EncWarlockNecro05BossBretonM,,No
Skyrim.esm,000E1043,EncWarlockNecro05BossHighElfF,,No
Skyrim.esm,000E1044,EncWarlockNecro05BossHighElfM,,No
Skyrim.esm,000E1045,EncWarlockNecro06BossBretonF,,No
Skyrim.esm,000E1046,EncWarlockNecro06BossBretonM,,No
Skyrim.esm,000E1047,EncWarlockNecro06BossHighElfF,,No
Skyrim.esm,000E1048,EncWarlockNecro06BossHighElfM,,No
Skyrim.esm,000E1049,EncWarlockNecro02BossHighElfM,,No
Skyrim.esm,000E1050,LvlWarlockNecroBoss,,No
Skyrim.esm,000E1051,EncWarlockStorm02BossBretonF,,No
Skyrim.esm,000E1052,EncWarlockStorm02BossBretonM,,No
Skyrim.esm,000E1053,EncWarlockStorm02BossHighElfF,,No
Skyrim.esm,000E1054,EncWarlockStorm02BossHighElfM,,No
Skyrim.esm,000E1055,EncWarlockStorm03BossBretonF,,No
Skyrim.esm,000E1056,EncWarlockStorm03BossBretonM,,No
Skyrim.esm,000E1057,EncWarlockStorm03BossHighElfF,,No
Skyrim.esm,000E1058,EncWarlockStorm03BossHighElfM,,No
Skyrim.esm,000E1059,EncWarlockStorm04BossBretonF,,No
Skyrim.esm,000E105A,EncWarlockStorm04BossBretonM,,No
Skyrim.esm,000E105B,EncWarlockStorm04BossHighElfF,,No
Skyrim.esm,000E105C,EncWarlockStorm04BossHighElfM,,No
Skyrim.esm,000E105D,EncWarlockStorm05BossBretonF,,No
Skyrim.esm,000E105E,EncWarlockStorm05BossBretonM,,No
Skyrim.esm,000E105F,EncWarlockStorm05BossHighElfF,,No
Skyrim.esm,000E1060,EncWarlockStorm05BossHighElfM,,No
Skyrim.esm,000E1061,EncWarlockStorm06BossBretonF,,No
Skyrim.esm,000E1062,EncWarlockStorm06BossBretonM,,No
Skyrim.esm,000E1063,EncWarlockStorm06BossHighElfF,,No
Skyrim.esm,000E1064,EncWarlockStorm06BossHighElfM,,No
Skyrim.esm,000E106B,LvlWarlockShockBoss,,No
Skyrim.esm,000E108E,CWSoldierImperialUseCatapult,,No
Skyrim.esm,000E160D,dunCragslaneLvlPitWolf,Pit Wolf,No
Skyrim.esm,000E1646,LvlBanditBossMelee2HNordM,Bandit Chief,No
Skyrim.esm,000E166B,dunWhiteRiverWatchCagedBandit,,No
Skyrim.esm,000E1672,dunWhiteRiverWatchWolf,,No
Skyrim.esm,000E1E95,dunCGImperialSoldierBaitDBridge,Imperial Soldier,No
Skyrim.esm,000E1F81,dunWhiteRiverWatchLvlBanditBoss,,No
Skyrim.esm,000E2219,LvlWarlockAtronachCompanionAmbush,,No
Skyrim.esm,000E221A,EncAtronachFlameAmbush,,No
Skyrim.esm,000E221B,LvlWarlockConjurerBossAmbush,,No
Skyrim.esm,000E2BBF,dunSleepingTreeCampBanditCorpse,Ulag,No
Skyrim.esm,000E2D2B,CW01BIceWraith,,No
Skyrim.esm,000E2FF6,CWSoldierSonsUseCatapult,,No
Skyrim.esm,000E360A,dunDruadachRedoubt_LvlForswornMissileFemale,,No
Skyrim.esm,000E4010,EncMudcrabMedium,Mudcrab,No
Skyrim.esm,000E4011,EncMudcrabLarge,Mudcrab,No
Skyrim.esm,000E491B,dunCGImperialSoldierArcherA01,Imperial Soldier,No
Skyrim.esm,000E4920,dunCGImperialSoldierArcherA02,Imperial Soldier,No
Skyrim.esm,000E5F37,dunDaintySload_LvlSailorCaptain,First Mate,No
Skyrim.esm,000E5F38,dunDaintySloadLvlSailor,Corsair,No
Skyrim.esm,000E63D6,dunJaphetsFollySkeleton,Japhet,No
Skyrim.esm,000E662B,dunHunterMudcrab,Mudcrab Guardian Spirit,No
Skyrim.esm,000E662D,dunHunterWolfGuardian,Wolf Guardian Spirit,No
Skyrim.esm,000E662E,dunHunterSkeeverGuardian,Skeever Guardian Spirit,No
Skyrim.esm,000E66F6,GuardRiftenGateNorthStartup,,No
Skyrim.esm,000E66F7,GuardRiftenGateWestStartup,,No
Skyrim.esm,000E66F8,GuardRiftenGateSouthStartup,,No
Skyrim.esm,000E6D5C,dunCGImperialSoldierArcherC01,Imperial Soldier,No
Skyrim.esm,000E6D71,dunJaphetslvlBanditMeleeAny,Blood Horker,No
Skyrim.esm,000E6D73,dunJaphetslvlBanditMelee2H,Blood Horker,No
Skyrim.esm,000E6D74,dunJaphetsLvlBanditMeleeTank,Blood Horker,No
Skyrim.esm,000E6D75,dunJaphetslvlBanditMissile,Blood Horker,No
Skyrim.esm,000E6D76,dunJaphetsLvlBanditWizard,Blood Horker,No
Skyrim.esm,000E72BB,dunCGImperialSoldierArcherD01,Imperial Soldier,No
Skyrim.esm,000E738E,LvlDraugrAmbushWarlockNoFurniture,,No
Skyrim.esm,000E76C9,dunDrelas_LvlWarlockElementalAggro1024,Drelas,No
Skyrim.esm,000E76CA,dunLundsHut_TreasCorpseCommonerNordMale,Lund,No
Skyrim.esm,000E77DA,dunKilkreathGhostImperialMissile,,No
Skyrim.esm,000E77DB,dunKilkreathGhostSonsMissile,,No
Skyrim.esm,000E77E1,dunKilkreathTreasCorpseSons,,No
Skyrim.esm,000E77E2,dunKilkreathTreasCorpseImperial,,No
Skyrim.esm,000E77E6,dunKilkreathTreasCorpseSonsF,,No
Skyrim.esm,000E77E7,dunKilkreathTreasCorpseImperialF,,No
Skyrim.esm,000E77F9,dunCGImperialSoldierFodderC01,Imperial Soldier,No
Skyrim.esm,000E77FD,dunCGImperialSoldierFodderD01,Imperial Soldier,No
Skyrim.esm,000E799D,dunFortDunstadBarkeepCorpse,Baral Sendu,No
Skyrim.esm,000E7A56,LvlDraugrAmbushBerserkerMaleNoFurniture,,No
Skyrim.esm,000E7A57,LvlDraugrAmbushMissileFemaleNoFurniture,,No
Skyrim.esm,000E7A58,LvlDraugrAmbushMelee1HDefenderMaleNoFurniture,,No
Skyrim.esm,000E7EA9,dunHunterBear,Ursine Guardian,No
Skyrim.esm,000E7EAD,dunHunterSabreCat,Sabre Cat Guardian Spirit,No
Skyrim.esm,000E7EAF,dunHunterMammoth,Mammoth Guardian Spirit,No
Skyrim.esm,000E7EB2,dunHunterTroll,Guardian Troll Spirit,No
Skyrim.esm,000E8710,EncDragonSnowNoScript,,No
Skyrim.esm,00013669,CarriageDriverWhiterun,Bjorlam,No
Skyrim.esm,000154C7,dunMarkarthWizardSecurity_Melee_EvenTonedM,Wizards' Guard,No
Skyrim.esm,000154C8,dunMarkarthWizardSecurity_Melee_EvenTonedF,Wizards' Guard,No
Skyrim.esm,000154C9,dunMarkarthWizardSecurity_Missile_EvenTonedM,Wizards' Guard,No
Skyrim.esm,000154CA,dunMarkarthWizardSecurity_Missile_EvenTonedF,Wizards' Guard,No
Skyrim.esm,000154E7,dunMarkarthWizardSecurity_Melee_Captain,Captain Aquilius,No
Skyrim.esm,00015CFA,DBInitiate1,Dark Brotherhood Initiate,No
Skyrim.esm,00015CFE,DBInitiate2,Dark Brotherhood Initiate,No
Skyrim.esm,00015D02,DBTortureVictim1,Torture Victim,No
Skyrim.esm,00015D0E,DBTortureVictim2,Torture Victim,No
Skyrim.esm,0001750C,NordMalePreset01,Prisoner,No
Skyrim.esm,0001750D,NordMalePreset02,Prisoner,No
Skyrim.esm,0001750E,NordMalePreset03,Prisoner,No
Skyrim.esm,0001750F,NordMalePreset04,Prisoner,No
Skyrim.esm,00021875,EncMudcrabGiant,Mudcrab,No
Skyrim.esm,000235FD,LvlWarlockNecromancerMaleDarkElf,,No
Skyrim.esm,000268FC,RedguardMalePreset03,Prisoner,No
Skyrim.esm,00026904,RedguardMalePreset02,Prisoner,No
Skyrim.esm,00026915,RedguardMalePreset04,Prisoner,No
Skyrim.esm,00026921,ImperialMalePreset01,Prisoner,No
Skyrim.esm,00026927,ImperialMalePreset02,Prisoner,No
Skyrim.esm,0002694E,ImperialMalePreset03,Prisoner,No
Skyrim.esm,00026954,ImperialMalePreset04,Prisoner,No
Skyrim.esm,00026DF0,DA04DroktCorpse,Drokt,No
Skyrim.esm,000317CD,dunPOIRaiderLvlSoldierSonsMaleNord,,No
Skyrim.esm,000317CF,dunPOIRaiderLvlImperialSoldierMaleSoldier,,No
Skyrim.esm,000317D3,LvlForswornMeleeBerserkerAggro1024,,No
Skyrim.esm,000317D5,LvlForswornShamanAggro1024,,No
Skyrim.esm,000317D8,LvlForswornMeleePoisonerAggro1024,,No
Skyrim.esm,000341FE,VerenDuleri_Ambush,Veren Duleri,No
Skyrim.esm,000341FF,Thorek_Ambush,Thorek,No
Skyrim.esm,000351C3,EncDragon03Frost,Frost Dragon,No
Skyrim.esm,00037A28,DBTortureVictim3,Torture Victim,No
Skyrim.esm,00037A2C,DBTortureVictim4,Torture Victim,No
Skyrim.esm,00039662,LvlFrostbiteSpiderNoGiantHoldPosition1024,,No
Skyrim.esm,0003997E,DunUstengravLvlDraugrMelee2HBerserkerMale,,No
Skyrim.esm,0003997F,dunUstengravLvlDraugrWarlockFemale,,No
Skyrim.esm,00039981,dunUstengravLvlDraugrMelee1HDefenderMale,,No
Skyrim.esm,0003A187,dunPOIReachLoversCorpse01,,No
Skyrim.esm,0003A190,dunPOIReachLoversCorpse02,Talvur,No
Skyrim.esm,0003E8A1,AudioTemplateMudcrab,AudioTemplateMudcrab,No
Skyrim.esm,0003E8AD,dunPOIReachTrollslayer,Frofnir Trollsbane,No
Skyrim.esm,0003EECF,GuardWindhelmSonsGateDocks,,No
Skyrim.esm,0003EF2C,GuardWindhelmSonsGateMain,,No
Skyrim.esm,0003EFE9,Rolff,Rolff Stone-Fist,No
Skyrim.esm,0003F21E,CarriageDriverMarkarth,Kibell,No
Skyrim.esm,00043E57,ArgonianMalePreset01,,No
Skyrim.esm,00043E58,ArgonianMalePreset02,,No
Skyrim.esm,00043E59,KhajiitMalePreset01,,No
Skyrim.esm,00043E5A,KhajiitMalePreset02,,No
Skyrim.esm,00045D7C,EncHagravenHoldPosition512,,No
Skyrim.esm,0004737E,AudioTemplateHorker,AudioTemplateHorker,No
Skyrim.esm,00047CAD,Luaffyn,Luaffyn,No
Skyrim.esm,00047CBA,MQ101ImperialSoldierCartDriver,,No
Skyrim.esm,000524E5,EncSkeleton01AmbushMelee1H,,No
Skyrim.esm,00052543,EncSkeleton01AmbushMelee2H,,No
Skyrim.esm,0005487E,DragonBridgeGoatLucky,Goat,No
Skyrim.esm,00054A7A,CWFinaleSoldierImperial,,No
Skyrim.esm,00054A7D,CWFinaleSoldierSons,,No
Skyrim.esm,00055A5E,MothgroBagol,Moth gro-Bagol,No
Skyrim.esm,0005B4F8,RedguardMalePreset01,Prisoner,No
Skyrim.esm,0005B615,dunDaintySloadLvlSailorExterior,Corsair,No
Skyrim.esm,0005CF36,dunMarkarthWizard_Spider,Aicantar's Spider,No
Skyrim.esm,0005CF3F,TreasCorpseMarkarthGuard,Markarth City Guard,No
Skyrim.esm,0005CFD4,LvlFrostbiteSpiderAllAmbush,,No
Skyrim.esm,0005D005,LvlFrostbiteSpiderSnowAllAmbush,,No
Skyrim.esm,0005D006,LvlFrostbiteSpiderSnowNoGiantAmbush,,No
Skyrim.esm,0005D007,LvlFrostbiteSpiderNoGiantAmbush,,No
Skyrim.esm,0005EF9A,WoodElfMalePreset01,Prisoner,No
Skyrim.esm,0005EF9C,HighElfMalePreset01,Prisoner,No
Skyrim.esm,0005EFA7,DarkElfMalePreset01,Prisoner,No
Skyrim.esm,00060ABA,MarkarthImperialThalmor,,No
Skyrim.esm,00063F35,CWSiegeWhiterunImperialSoldier,Whiterun Guard,No
Skyrim.esm,00063F38,CWSiegeRiftenSonsSoldier,,No
Skyrim.esm,00063F3A,CWSiegeMarkarthImperialSoldier,,No
Skyrim.esm,000642C1,dunHalldirsBoss_HalldirFire,,No
Skyrim.esm,000642C2,dunHalldirsBoss_HalldirFrost,,No
Skyrim.esm,000642C3,dunHalldirsBoss_HalldirStorm,,No
Skyrim.esm,0006466C,LvlSilverhandMelee1HAggro1024,Silver Hand,No
Skyrim.esm,0006466D,LvlSilverhandMissile_Aggro1024,,No
Skyrim.esm,000649CA,dunPOISwimmer,Captive,No
Skyrim.esm,00064A34,MQ101TreasCorpseSkeleton,,No
Skyrim.esm,00064A35,DA13LvlAfflictedMelee1H,,No
Skyrim.esm,00064A3D,DA13EncAfflicted01Melee1HEvenTonedF,,No
Skyrim.esm,00064A3E,DA13EncAfflicted01Melee1HEvenTonedM,,No
Skyrim.esm,00064A3F,DA13EncAfflicted01Melee1HCondF,,No
Skyrim.esm,00064A40,DA13EncAfflicted01Melee1HCondM,,No
Skyrim.esm,00064A41,DA13EncAfflicted01TemplateMelee,,No
Skyrim.esm,00064A42,DA13EncAfflicted00Template,Afflicted,No
Skyrim.esm,00064A43,DA13EncAfflicted02TemplateMelee,,No
Skyrim.esm,00064A44,DA13EncAfflicted02Melee1HEvenTonedF,,No
Skyrim.esm,00064A45,DA13EncAfflicted02Melee1HEvenTonedM,,No
Skyrim.esm,00064A46,DA13EncAfflicted02Melee1HCondF,,No
Skyrim.esm,00064A47,DA13EncAfflicted02Melee1HCondM,,No
Skyrim.esm,00064A48,DA13EncAfflicted03TemplateMelee,,No
Skyrim.esm,00064A49,DA13EncAfflicted03Melee1HEvenTonedF,,No
Skyrim.esm,00064A4A,DA13EncAfflicted03Melee1HEvenTonedM,,No
Skyrim.esm,00064A4B,DA13EncAfflicted03Melee1HCondF,,No
Skyrim.esm,00064A4C,DA13EncAfflicted03Melee1HCondM,,No
